TransactionId,SalesKey,LineNumber,DateKey,TimeKey,CustomerId,ShopId,MenuItemId,Quantity,UnitPrice,LineTotal,PaymentMethod,Size,CreatedAt
txn-000289,289,1,20251002,152920,customer-227,shop-026,item-018,1,5.25,5.25,Debit Card,Medium,2025-10-02T15:29:20Z
txn-000289,289,2,20251002,152920,customer-227,shop-026,item-001,1,3.50,3.50,Debit Card,Medium,2025-10-02T15:29:20Z
txn-000290,290,1,20250925,40345,customer-129,shop-011,item-011,1,2.75,2.75,Mobile Pay,Large,2025-09-25T04:03:45Z
txn-000291,291,1,20250806,223138,customer-208,shop-016,item-008,1,4.25,4.25,Mobile Pay,Small,2025-08-06T22:31:38Z
txn-000291,291,2,20250806,223138,customer-208,shop-016,item-006,1,3.25,3.25,Mobile Pay,Small,2025-08-06T22:31:38Z
txn-000292,292,1,20250806,161635,customer-196,shop-008,item-006,1,3.25,3.25,Gift Card,Small,2025-08-06T16:16:35Z
txn-000293,293,1,20250905,20131,customer-234,shop-019,item-019,1,3.25,3.25,Mobile Pay,Medium,2025-09-05T02:01:31Z
txn-000293,293,2,20250905,20131,customer-234,shop-019,item-005,1,3.50,3.50,Mobile Pay,Small,2025-09-05T02:01:31Z
txn-000293,293,3,20250905,20131,customer-234,shop-019,item-007,1,3.75,3.75,Mobile Pay,Small,2025-09-05T02:01:31Z
txn-000294,294,1,20250801,73533,customer-085,shop-030,item-011,1,2.75,2.75,Debit Card,Medium,2025-08-01T07:35:33Z
txn-000294,294,2,20250801,73533,customer-085,shop-030,item-006,1,3.25,3.25,Debit Card,Small,2025-08-01T07:35:33Z
txn-000295,295,1,20250921,82121,customer-221,shop-012,item-013,1,6.95,6.95,Mobile Pay,Small,2025-09-21T08:21:21Z
txn-000295,295,2,20250921,82121,customer-221,shop-012,item-019,1,3.25,3.25,Mobile Pay,Medium,2025-09-21T08:21:21Z
txn-000296,296,1,20251002,73551,customer-246,shop-016,item-018,2,5.95,11.90,Mobile Pay,Large,2025-10-02T07:35:51Z
txn-000297,297,1,20251004,204804,customer-151,shop-027,item-010,1,3.75,3.75,Gift Card,Small,2025-10-04T20:48:04Z
txn-000298,298,1,20250925,204806,customer-101,shop-028,item-011,1,2.75,2.75,Credit Card,Large,2025-09-25T20:48:06Z
txn-000299,299,1,20250814,214322,customer-085,shop-024,item-011,1,2.75,2.75,Debit Card,Small,2025-08-14T21:43:22Z
txn-000300,300,1,20251005,71613,customer-164,shop-024,item-007,1,3.75,3.75,Gift Card,Small,2025-10-05T07:16:13Z
txn-000301,301,1,20251010,44107,customer-001,shop-002,item-006,2,3.95,7.90,Gift Card,Medium,2025-10-10T04:41:07Z
txn-000301,301,2,20251010,44107,customer-001,shop-002,item-014,1,7.25,7.25,Gift Card,Medium,2025-10-10T04:41:07Z
txn-000302,302,1,20250926,85800,customer-167,shop-025,item-003,1,3.75,3.75,Debit Card,Small,2025-09-26T08:58:00Z
txn-000303,303,1,20250808,105358,customer-088,shop-006,item-018,1,5.25,5.25,Debit Card,Medium,2025-08-08T10:53:58Z
txn-000303,303,2,20250808,105358,customer-088,shop-006,item-003,2,5.25,10.50,Debit Card,Large,2025-08-08T10:53:58Z
txn-000304,304,1,20251003,170449,customer-043,shop-020,item-011,3,2.75,8.25,Debit Card,Small,2025-10-03T17:04:49Z
txn-000305,305,1,20251011,25745,customer-139,shop-009,item-004,1,4.25,4.25,Mobile Pay,Small,2025-10-11T02:57:45Z
txn-000306,306,1,20250806,130019,customer-093,shop-001,item-020,1,2.75,2.75,Credit Card,Medium,2025-08-06T13:00:19Z
txn-000307,307,1,20250829,135811,customer-021,shop-016,item-016,1,3.50,3.50,Mobile Pay,Large,2025-08-29T13:58:11Z
txn-000307,307,2,20250829,135811,customer-021,shop-016,item-020,1,3.25,3.25,Mobile Pay,Large,2025-08-29T13:58:11Z
txn-000308,308,1,20250906,24605,customer-048,shop-015,item-009,2,3.25,6.50,Mobile Pay,Small,2025-09-06T02:46:05Z
txn-000309,309,1,20251007,205341,customer-171,shop-004,item-014,1,6.75,6.75,Mobile Pay,Small,2025-10-07T20:53:41Z
txn-000309,309,2,20251007,205341,customer-171,shop-004,item-019,2,3.25,6.50,Mobile Pay,Medium,2025-10-07T20:53:41Z
txn-000310,310,1,20250916,82515,customer-147,shop-029,item-013,1,6.95,6.95,Gift Card,Large,2025-09-16T08:25:15Z
txn-000311,311,1,20250925,173927,customer-174,shop-020,item-015,2,3.50,7.00,Credit Card,Small,2025-09-25T17:39:27Z
txn-000311,311,2,20250925,173927,customer-174,shop-020,item-006,1,3.25,3.25,Credit Card,Small,2025-09-25T17:39:27Z
txn-000311,311,3,20250925,173927,customer-174,shop-020,item-019,3,3.25,9.75,Credit Card,Small,2025-09-25T17:39:27Z
txn-000312,312,1,20251001,33234,customer-038,shop-027,item-003,1,3.75,3.75,Mobile Pay,Small,2025-10-01T03:32:34Z
txn-000313,313,1,20250828,13540,customer-134,shop-015,item-014,1,6.75,6.75,Cash,Small,2025-08-28T01:35:40Z
txn-000314,314,1,20251013,210850,customer-247,shop-004,item-010,2,3.75,7.50,Cash,Medium,2025-10-13T21:08:50Z
txn-000314,314,2,20251013,210850,customer-247,shop-004,item-018,1,5.25,5.25,Cash,Medium,2025-10-13T21:08:50Z
txn-000315,315,1,20250804,211804,customer-045,shop-009,item-013,2,6.95,13.90,Debit Card,Medium,2025-08-04T21:18:04Z
txn-000315,315,2,20250804,211804,customer-045,shop-009,item-002,1,4.50,4.50,Debit Card,Medium,2025-08-04T21:18:04Z
txn-000316,316,1,20250827,75048,customer-230,shop-012,item-010,2,3.75,7.50,Mobile Pay,Medium,2025-08-27T07:50:48Z
txn-000316,316,2,20250827,75048,customer-230,shop-012,item-020,1,3.25,3.25,Mobile Pay,Large,2025-08-27T07:50:48Z
txn-000317,317,1,20250830,101012,customer-250,shop-024,item-014,1,7.75,7.75,Mobile Pay,Large,2025-08-30T10:10:12Z
txn-000318,318,1,20250909,184632,customer-190,shop-016,item-017,1,2.25,2.25,Mobile Pay,Small,2025-09-09T18:46:32Z
txn-000318,318,2,20250909,184632,customer-190,shop-016,item-006,1,4.50,4.50,Mobile Pay,Large,2025-09-09T18:46:32Z
txn-000319,319,1,20250925,110609,customer-008,shop-006,item-008,1,4.95,4.95,Debit Card,Medium,2025-09-25T11:06:09Z
txn-000319,319,2,20250925,110609,customer-008,shop-006,item-002,1,4.50,4.50,Debit Card,Medium,2025-09-25T11:06:09Z
txn-000320,320,1,20250919,70147,customer-102,shop-021,item-016,1,3.50,3.50,Credit Card,Large,2025-09-19T07:01:47Z
txn-000321,321,1,20250923,184202,customer-090,shop-012,item-003,1,3.75,3.75,Mobile Pay,Small,2025-09-23T18:42:02Z
txn-000321,321,2,20250923,184202,customer-090,shop-012,item-010,2,3.75,7.50,Mobile Pay,Small,2025-09-23T18:42:02Z
txn-000322,322,1,20250822,174707,customer-166,shop-008,item-014,1,7.75,7.75,Debit Card,Large,2025-08-22T17:47:07Z
txn-000323,323,1,20250802,24401,customer-122,shop-030,item-001,1,3.50,3.50,Debit Card,Medium,2025-08-02T02:44:01Z
txn-000323,323,2,20250802,24401,customer-122,shop-030,item-008,1,4.95,4.95,Debit Card,Medium,2025-08-02T02:44:01Z
txn-000324,324,1,20250906,191504,customer-219,shop-012,item-010,1,3.75,3.75,Mobile Pay,Large,2025-09-06T19:15:04Z
txn-000325,325,1,20250801,230715,customer-131,shop-022,item-020,1,2.75,2.75,Cash,Medium,2025-08-01T23:07:15Z
txn-000325,325,2,20250801,230715,customer-131,shop-022,item-010,1,3.75,3.75,Cash,Medium,2025-08-01T23:07:15Z
txn-000326,326,1,20250828,31119,customer-067,shop-021,item-017,2,2.25,4.50,Mobile Pay,Small,2025-08-28T03:11:19Z
txn-000327,327,1,20250928,121044,customer-104,shop-022,item-016,2,3.00,6.00,Debit Card,Medium,2025-09-28T12:10:44Z
txn-000327,327,2,20250928,121044,customer-104,shop-022,item-010,1,3.75,3.75,Debit Card,Medium,2025-09-28T12:10:44Z
txn-000328,328,1,20250925,185719,customer-209,shop-007,item-016,1,3.50,3.50,Debit Card,Large,2025-09-25T18:57:19Z
txn-000328,328,2,20250925,185719,customer-209,shop-007,item-012,2,5.50,11.00,Debit Card,Small,2025-09-25T18:57:19Z
txn-000329,329,1,20250810,172553,customer-121,shop-005,item-018,2,5.95,11.90,Mobile Pay,Large,2025-08-10T17:25:53Z
txn-000329,329,2,20250810,172553,customer-121,shop-005,item-006,1,4.50,4.50,Mobile Pay,Large,2025-08-10T17:25:53Z
txn-000330,330,1,20250831,13337,customer-108,shop-026,item-010,2,3.75,7.50,Mobile Pay,Medium,2025-08-31T01:33:37Z
txn-000331,331,1,20250926,214938,customer-149,shop-020,item-017,1,3.25,3.25,Gift Card,Large,2025-09-26T21:49:38Z
txn-000331,331,2,20250926,214938,customer-149,shop-020,item-004,1,4.95,4.95,Gift Card,Medium,2025-09-26T21:49:38Z
txn-000332,332,1,20250820,164329,customer-088,shop-014,item-006,1,3.25,3.25,Gift Card,Small,2025-08-20T16:43:29Z
txn-000333,333,1,20251001,202923,customer-015,shop-001,item-006,1,4.50,4.50,Mobile Pay,Large,2025-10-01T20:29:23Z
txn-000334,334,1,20250809,190904,customer-034,shop-020,item-016,1,3.00,3.00,Gift Card,Medium,2025-08-09T19:09:04Z
txn-000335,335,1,20250802,144807,customer-229,shop-011,item-001,1,4.00,4.00,Debit Card,Large,2025-08-02T14:48:07Z
txn-000336,336,1,20250831,131339,customer-034,shop-004,item-006,2,3.25,6.50,Cash,Small,2025-08-31T13:13:39Z
txn-000337,337,1,20251010,215816,customer-134,shop-020,item-005,3,4.25,12.75,Mobile Pay,Medium,2025-10-10T21:58:16Z
txn-000338,338,1,20250817,61223,customer-243,shop-030,item-005,1,3.50,3.50,Credit Card,Small,2025-08-17T06:12:23Z
txn-000339,339,1,20250905,201311,customer-183,shop-021,item-009,1,3.25,3.25,Gift Card,Large,2025-09-05T20:13:11Z
txn-000339,339,2,20250905,201311,customer-183,shop-021,item-018,1,4.50,4.50,Gift Card,Small,2025-09-05T20:13:11Z
txn-000340,340,1,20250910,170926,customer-114,shop-013,item-005,1,3.50,3.50,Cash,Small,2025-09-10T17:09:26Z
txn-000341,341,1,20251004,114724,customer-026,shop-022,item-005,1,3.50,3.50,Mobile Pay,Small,2025-10-04T11:47:24Z
txn-000341,341,2,20251004,114724,customer-026,shop-022,item-014,1,7.75,7.75,Mobile Pay,Large,2025-10-04T11:47:24Z
txn-000342,342,1,20250929,90437,customer-052,shop-025,item-012,1,5.50,5.50,Cash,Small,2025-09-29T09:04:37Z
txn-000342,342,2,20250929,90437,customer-052,shop-025,item-014,2,7.25,14.50,Cash,Medium,2025-09-29T09:04:37Z
txn-000342,342,3,20250929,90437,customer-052,shop-025,item-010,2,3.75,7.50,Cash,Large,2025-09-29T09:04:37Z
txn-000343,343,1,20250811,231921,customer-214,shop-019,item-003,1,5.25,5.25,Gift Card,Large,2025-08-11T23:19:21Z
txn-000344,344,1,20251002,192448,customer-060,shop-015,item-004,2,4.25,8.50,Mobile Pay,Small,2025-10-02T19:24:48Z
txn-000345,345,1,20251005,225849,customer-081,shop-014,item-002,2,3.75,7.50,Credit Card,Small,2025-10-05T22:58:49Z
txn-000346,346,1,20250904,230557,customer-229,shop-015,item-003,1,4.50,4.50,Mobile Pay,Medium,2025-09-04T23:05:57Z
txn-000346,346,2,20250904,230557,customer-229,shop-015,item-012,1,5.50,5.50,Mobile Pay,Medium,2025-09-04T23:05:57Z
txn-000347,347,1,20251007,53521,customer-218,shop-016,item-002,1,3.75,3.75,Debit Card,Small,2025-10-07T05:35:21Z
txn-000348,348,1,20250925,114403,customer-174,shop-015,item-012,1,5.50,5.50,Cash,Large,2025-09-25T11:44:03Z
txn-000349,349,1,20250813,222656,customer-124,shop-030,item-015,1,3.50,3.50,Credit Card,Small,2025-08-13T22:26:56Z
txn-000349,349,2,20250813,222656,customer-124,shop-030,item-002,1,4.50,4.50,Credit Card,Medium,2025-08-13T22:26:56Z
txn-000350,350,1,20251012,104608,customer-148,shop-024,item-011,1,2.75,2.75,Debit Card,Large,2025-10-12T10:46:08Z
txn-000350,350,2,20251012,104608,customer-148,shop-024,item-017,1,2.25,2.25,Debit Card,Small,2025-10-12T10:46:08Z
txn-000350,350,3,20251012,104608,customer-148,shop-024,item-019,1,3.25,3.25,Debit Card,Large,2025-10-12T10:46:08Z
txn-000351,351,1,20250907,144939,customer-039,shop-027,item-006,2,4.50,9.00,Cash,Large,2025-09-07T14:49:39Z
txn-000352,352,1,20250808,122655,customer-193,shop-016,item-009,1,3.25,3.25,Debit Card,Small,2025-08-08T12:26:55Z
txn-000353,353,1,20250824,13522,customer-021,shop-015,item-016,1,3.00,3.00,Cash,Medium,2025-08-24T01:35:22Z
txn-000354,354,1,20250802,232418,customer-027,shop-013,item-001,1,3.00,3.00,Credit Card,Small,2025-08-02T23:24:18Z
txn-000355,355,1,20250919,143046,customer-144,shop-007,item-012,1,5.50,5.50,Gift Card,Medium,2025-09-19T14:30:46Z
txn-000355,355,2,20250919,143046,customer-144,shop-007,item-002,1,5.25,5.25,Gift Card,Large,2025-09-19T14:30:46Z
txn-000355,355,3,20250919,143046,customer-144,shop-007,item-008,1,5.75,5.75,Gift Card,Large,2025-09-19T14:30:46Z
txn-000356,356,1,20250801,110709,customer-088,shop-012,item-012,1,5.50,5.50,Mobile Pay,Large,2025-08-01T11:07:09Z
txn-000357,357,1,20251009,202344,customer-191,shop-024,item-007,1,3.75,3.75,Credit Card,Small,2025-10-09T20:23:44Z
txn-000358,358,1,20250819,180450,customer-184,shop-011,item-019,1,3.25,3.25,Gift Card,Small,2025-08-19T18:04:50Z
txn-000359,359,1,20250919,45155,customer-035,shop-016,item-018,1,5.95,5.95,Cash,Large,2025-09-19T04:51:55Z
txn-000359,359,2,20250919,45155,customer-035,shop-016,item-014,1,7.75,7.75,Cash,Large,2025-09-19T04:51:55Z
txn-000360,360,1,20250818,23804,customer-188,shop-027,item-020,2,3.25,6.50,Credit Card,Large,2025-08-18T02:38:04Z
txn-000361,361,1,20250929,90329,customer-235,shop-023,item-011,1,2.75,2.75,Mobile Pay,Medium,2025-09-29T09:03:29Z
txn-000362,362,1,20251008,50905,customer-227,shop-024,item-018,1,5.95,5.95,Mobile Pay,Large,2025-10-08T05:09:05Z
txn-000362,362,2,20251008,50905,customer-227,shop-024,item-011,1,2.75,2.75,Mobile Pay,Large,2025-10-08T05:09:05Z
txn-000363,363,1,20250829,110557,customer-176,shop-012,item-006,1,4.50,4.50,Debit Card,Large,2025-08-29T11:05:57Z
txn-000363,363,2,20250829,110557,customer-176,shop-012,item-017,1,3.25,3.25,Debit Card,Large,2025-08-29T11:05:57Z
txn-000363,363,3,20250829,110557,customer-176,shop-012,item-018,1,5.25,5.25,Debit Card,Medium,2025-08-29T11:05:57Z
txn-000364,364,1,20251009,44228,customer-107,shop-022,item-014,1,6.75,6.75,Cash,Small,2025-10-09T04:42:28Z
txn-000365,365,1,20250820,154823,customer-069,shop-025,item-005,1,4.95,4.95,Mobile Pay,Large,2025-08-20T15:48:23Z
txn-000365,365,2,20250820,154823,customer-069,shop-025,item-002,1,3.75,3.75,Mobile Pay,Small,2025-08-20T15:48:23Z
txn-000366,366,1,20250811,44744,customer-158,shop-028,item-018,1,4.50,4.50,Cash,Small,2025-08-11T04:47:44Z
txn-000366,366,2,20250811,44744,customer-158,shop-028,item-013,1,6.95,6.95,Cash,Large,2025-08-11T04:47:44Z
txn-000367,367,1,20250907,210404,customer-107,shop-026,item-002,1,3.75,3.75,Mobile Pay,Small,2025-09-07T21:04:04Z
txn-000367,367,2,20250907,210404,customer-107,shop-026,item-001,2,3.50,7.00,Mobile Pay,Medium,2025-09-07T21:04:04Z
txn-000367,367,3,20250907,210404,customer-107,shop-026,item-009,1,3.25,3.25,Mobile Pay,Large,2025-09-07T21:04:04Z
txn-000368,368,1,20250923,74220,customer-190,shop-020,item-006,1,4.50,4.50,Debit Card,Large,2025-09-23T07:42:20Z
txn-000369,369,1,20250812,200652,customer-097,shop-002,item-005,1,3.50,3.50,Mobile Pay,Small,2025-08-12T20:06:52Z
txn-000370,370,1,20251009,34145,customer-240,shop-005,item-020,1,2.75,2.75,Debit Card,Medium,2025-10-09T03:41:45Z
txn-000370,370,2,20251009,34145,customer-240,shop-005,item-002,1,5.25,5.25,Debit Card,Large,2025-10-09T03:41:45Z
txn-000370,370,3,20251009,34145,customer-240,shop-005,item-010,1,3.75,3.75,Debit Card,Large,2025-10-09T03:41:45Z
txn-000371,371,1,20250807,205145,customer-202,shop-017,item-013,1,6.95,6.95,Gift Card,Small,2025-08-07T20:51:45Z
txn-000372,372,1,20250902,92627,customer-093,shop-010,item-018,1,5.95,5.95,Cash,Large,2025-09-02T09:26:27Z
txn-000373,373,1,20251002,143503,customer-158,shop-030,item-011,1,2.75,2.75,Debit Card,Medium,2025-10-02T14:35:03Z
txn-000373,373,2,20251002,143503,customer-158,shop-030,item-013,1,6.95,6.95,Debit Card,Large,2025-10-02T14:35:03Z
txn-000373,373,3,20251002,143503,customer-158,shop-030,item-004,2,5.75,11.50,Debit Card,Large,2025-10-02T14:35:03Z
txn-000374,374,1,20250913,121322,customer-125,shop-002,item-003,1,3.75,3.75,Debit Card,Small,2025-09-13T12:13:22Z
txn-000375,375,1,20250801,230453,customer-161,shop-003,item-014,1,6.75,6.75,Debit Card,Small,2025-08-01T23:04:53Z
txn-000375,375,2,20250801,230453,customer-161,shop-003,item-004,2,5.75,11.50,Debit Card,Large,2025-08-01T23:04:53Z
txn-000376,376,1,20250808,60310,customer-192,shop-022,item-011,1,2.75,2.75,Credit Card,Small,2025-08-08T06:03:10Z
txn-000377,377,1,20250924,102549,customer-019,shop-019,item-015,1,4.95,4.95,Mobile Pay,Large,2025-09-24T10:25:49Z
txn-000378,378,1,20250812,174020,customer-137,shop-001,item-019,1,3.25,3.25,Cash,Small,2025-08-12T17:40:20Z
txn-000379,379,1,20250811,131849,customer-075,shop-026,item-010,1,3.75,3.75,Mobile Pay,Medium,2025-08-11T13:18:49Z
txn-000379,379,2,20250811,131849,customer-075,shop-026,item-015,1,4.95,4.95,Mobile Pay,Large,2025-08-11T13:18:49Z
txn-000380,380,1,20251012,180345,customer-101,shop-026,item-005,1,3.50,3.50,Mobile Pay,Small,2025-10-12T18:03:45Z
txn-000380,380,2,20251012,180345,customer-101,shop-026,item-010,1,3.75,3.75,Mobile Pay,Large,2025-10-12T18:03:45Z
txn-000380,380,3,20251012,180345,customer-101,shop-026,item-012,1,5.50,5.50,Mobile Pay,Small,2025-10-12T18:03:45Z
txn-000381,381,1,20250809,122135,customer-079,shop-007,item-017,1,2.25,2.25,Mobile Pay,Small,2025-08-09T12:21:35Z
txn-000382,382,1,20250820,24846,customer-030,shop-006,item-018,1,5.95,5.95,Cash,Large,2025-08-20T02:48:46Z
txn-000382,382,2,20250820,24846,customer-030,shop-006,item-015,1,4.25,4.25,Cash,Medium,2025-08-20T02:48:46Z
txn-000383,383,1,20250926,145309,customer-125,shop-011,item-008,1,4.95,4.95,Debit Card,Medium,2025-09-26T14:53:09Z
txn-000383,383,2,20250926,145309,customer-125,shop-011,item-004,1,4.25,4.25,Debit Card,Small,2025-09-26T14:53:09Z
txn-000384,384,1,20250830,221631,customer-178,shop-019,item-011,1,2.75,2.75,Cash,Medium,2025-08-30T22:16:31Z
txn-000385,385,1,20251009,93239,customer-190,shop-021,item-005,1,4.25,4.25,Mobile Pay,Medium,2025-10-09T09:32:39Z
txn-000385,385,2,20251009,93239,customer-190,shop-021,item-011,1,2.75,2.75,Mobile Pay,Medium,2025-10-09T09:32:39Z
txn-000386,386,1,20250929,33241,customer-021,shop-027,item-007,2,5.25,10.50,Debit Card,Large,2025-09-29T03:32:41Z
txn-000386,386,2,20250929,33241,customer-021,shop-027,item-009,1,3.25,3.25,Debit Card,Small,2025-09-29T03:32:41Z
txn-000387,387,1,20251001,134747,customer-008,shop-027,item-019,2,3.25,6.50,Cash,Small,2025-10-01T13:47:47Z
txn-000388,388,1,20250922,153219,customer-121,shop-021,item-019,2,3.25,6.50,Mobile Pay,Large,2025-09-22T15:32:19Z
txn-000389,389,1,20250810,10022,customer-102,shop-012,item-020,1,3.25,3.25,Credit Card,Large,2025-08-10T01:00:22Z
txn-000389,389,2,20250810,10022,customer-102,shop-012,item-006,1,3.25,3.25,Credit Card,Small,2025-08-10T01:00:22Z
txn-000390,390,1,20250815,104006,customer-189,shop-024,item-016,1,2.50,2.50,Mobile Pay,Small,2025-08-15T10:40:06Z
txn-000391,391,1,20250920,124536,customer-233,shop-026,item-015,1,3.50,3.50,Gift Card,Small,2025-09-20T12:45:36Z
txn-000392,392,1,20251001,181905,customer-213,shop-009,item-019,1,3.25,3.25,Mobile Pay,Small,2025-10-01T18:19:05Z
txn-000393,393,1,20250808,192228,customer-133,shop-009,item-012,1,5.50,5.50,Debit Card,Medium,2025-08-08T19:22:28Z
txn-000394,394,1,20250918,232153,customer-226,shop-005,item-017,1,3.25,3.25,Debit Card,Large,2025-09-18T23:21:53Z
txn-000395,395,1,20250928,164832,customer-184,shop-027,item-011,1,2.75,2.75,Debit Card,Large,2025-09-28T16:48:32Z
txn-000396,396,1,20250927,143833,customer-042,shop-021,item-005,1,4.95,4.95,Credit Card,Large,2025-09-27T14:38:33Z
txn-000397,397,1,20250925,192902,customer-038,shop-002,item-017,1,3.25,3.25,Mobile Pay,Large,2025-09-25T19:29:02Z
txn-000397,397,2,20250925,192902,customer-038,shop-002,item-013,2,6.95,13.90,Mobile Pay,Medium,2025-09-25T19:29:02Z
txn-000397,397,3,20250925,192902,customer-038,shop-002,item-001,1,3.00,3.00,Mobile Pay,Small,2025-09-25T19:29:02Z
txn-000398,398,1,20250817,192657,customer-057,shop-027,item-019,1,3.25,3.25,Cash,Small,2025-08-17T19:26:57Z
txn-000399,399,1,20251006,193235,customer-088,shop-030,item-008,1,4.95,4.95,Cash,Medium,2025-10-06T19:32:35Z
txn-000400,400,1,20250919,51434,customer-176,shop-014,item-016,1,3.50,3.50,Cash,Large,2025-09-19T05:14:34Z
txn-000401,401,1,20251013,71047,customer-031,shop-003,item-018,1,5.95,5.95,Debit Card,Large,2025-10-13T07:10:47Z
txn-000401,401,2,20251013,71047,customer-031,shop-003,item-001,1,3.00,3.00,Debit Card,Small,2025-10-13T07:10:47Z
txn-000401,401,3,20251013,71047,customer-031,shop-003,item-014,1,7.25,7.25,Debit Card,Medium,2025-10-13T07:10:47Z
txn-000402,402,1,20250907,62043,customer-090,shop-019,item-005,1,4.25,4.25,Cash,Medium,2025-09-07T06:20:43Z
txn-000403,403,1,20250828,180333,customer-154,shop-029,item-001,1,4.00,4.00,Gift Card,Large,2025-08-28T18:03:33Z
txn-000404,404,1,20250920,170758,customer-002,shop-013,item-011,1,2.75,2.75,Debit Card,Medium,2025-09-20T17:07:58Z
txn-000404,404,2,20250920,170758,customer-002,shop-013,item-014,1,7.25,7.25,Debit Card,Medium,2025-09-20T17:07:58Z
txn-000405,405,1,20250911,85811,customer-145,shop-012,item-013,1,6.95,6.95,Mobile Pay,Large,2025-09-11T08:58:11Z
txn-000405,405,2,20250911,85811,customer-145,shop-012,item-007,1,4.50,4.50,Mobile Pay,Medium,2025-09-11T08:58:11Z
txn-000405,405,3,20250911,85811,customer-145,shop-012,item-014,1,7.75,7.75,Mobile Pay,Large,2025-09-11T08:58:11Z
txn-000406,406,1,20250903,162430,customer-199,shop-023,item-004,1,4.95,4.95,Debit Card,Medium,2025-09-03T16:24:30Z
txn-000406,406,2,20250903,162430,customer-199,shop-023,item-008,1,4.25,4.25,Debit Card,Small,2025-09-03T16:24:30Z
txn-000407,407,1,20250923,165608,customer-158,shop-023,item-001,2,3.00,6.00,Credit Card,Small,2025-09-23T16:56:08Z
txn-000408,408,1,20250809,192257,customer-017,shop-009,item-002,1,5.25,5.25,Mobile Pay,Large,2025-08-09T19:22:57Z
txn-000409,409,1,20250920,200151,customer-074,shop-023,item-006,1,3.25,3.25,Credit Card,Small,2025-09-20T20:01:51Z
txn-000409,409,2,20250920,200151,customer-074,shop-023,item-016,2,3.50,7.00,Credit Card,Large,2025-09-20T20:01:51Z
txn-000409,409,3,20250920,200151,customer-074,shop-023,item-015,1,4.95,4.95,Credit Card,Large,2025-09-20T20:01:51Z
txn-000410,410,1,20250920,75558,customer-179,shop-008,item-012,1,5.50,5.50,Debit Card,Large,2025-09-20T07:55:58Z
txn-000410,410,2,20250920,75558,customer-179,shop-008,item-008,1,4.25,4.25,Debit Card,Small,2025-09-20T07:55:58Z
txn-000411,411,1,20251005,62532,customer-102,shop-013,item-003,1,3.75,3.75,Debit Card,Small,2025-10-05T06:25:32Z
txn-000412,412,1,20250926,201951,customer-090,shop-012,item-007,1,4.50,4.50,Debit Card,Medium,2025-09-26T20:19:51Z
txn-000412,412,2,20250926,201951,customer-090,shop-012,item-015,1,4.25,4.25,Debit Card,Medium,2025-09-26T20:19:51Z
txn-000413,413,1,20250919,22808,customer-076,shop-011,item-018,1,5.95,5.95,Cash,Large,2025-09-19T02:28:08Z
txn-000413,413,2,20250919,22808,customer-076,shop-011,item-019,1,3.25,3.25,Cash,Medium,2025-09-19T02:28:08Z
txn-000413,413,3,20250919,22808,customer-076,shop-011,item-009,1,3.25,3.25,Cash,Small,2025-09-19T02:28:08Z
txn-000414,414,1,20250914,233323,customer-230,shop-019,item-003,1,4.50,4.50,Gift Card,Medium,2025-09-14T23:33:23Z
txn-000415,415,1,20250823,134633,customer-205,shop-011,item-001,2,4.00,8.00,Mobile Pay,Large,2025-08-23T13:46:33Z
txn-000416,416,1,20250808,150935,customer-142,shop-030,item-007,1,5.25,5.25,Gift Card,Large,2025-08-08T15:09:35Z
txn-000417,417,1,20250819,170720,customer-128,shop-024,item-009,1,3.25,3.25,Debit Card,Small,2025-08-19T17:07:20Z
txn-000417,417,2,20250819,170720,customer-128,shop-024,item-007,2,3.75,7.50,Debit Card,Small,2025-08-19T17:07:20Z
txn-000418,418,1,20250812,212013,customer-236,shop-003,item-018,1,5.25,5.25,Gift Card,Medium,2025-08-12T21:20:13Z
txn-000418,418,2,20250812,212013,customer-236,shop-003,item-002,1,4.50,4.50,Gift Card,Medium,2025-08-12T21:20:13Z
txn-000419,419,1,20250827,221027,customer-126,shop-006,item-019,1,3.25,3.25,Mobile Pay,Small,2025-08-27T22:10:27Z
txn-000420,420,1,20250922,180450,customer-009,shop-017,item-006,1,3.25,3.25,Gift Card,Small,2025-09-22T18:04:50Z
txn-000420,420,2,20250922,180450,customer-009,shop-017,item-015,1,4.25,4.25,Gift Card,Medium,2025-09-22T18:04:50Z
txn-000421,421,1,20250907,20752,customer-149,shop-004,item-009,1,3.25,3.25,Mobile Pay,Large,2025-09-07T02:07:52Z
txn-000421,421,2,20250907,20752,customer-149,shop-004,item-006,1,3.95,3.95,Mobile Pay,Medium,2025-09-07T02:07:52Z
txn-000422,422,1,20250918,161306,customer-109,shop-007,item-013,1,6.95,6.95,Mobile Pay,Medium,2025-09-18T16:13:06Z
txn-000423,423,1,20251006,203125,customer-059,shop-027,item-018,1,5.25,5.25,Mobile Pay,Medium,2025-10-06T20:31:25Z
txn-000423,423,2,20251006,203125,customer-059,shop-027,item-014,1,7.75,7.75,Mobile Pay,Large,2025-10-06T20:31:25Z
txn-000424,424,1,20250918,180850,customer-035,shop-029,item-011,1,2.75,2.75,Cash,Medium,2025-09-18T18:08:50Z
txn-000425,425,1,20250908,222037,customer-026,shop-023,item-009,2,3.25,6.50,Credit Card,Medium,2025-09-08T22:20:37Z
